customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,internet_service,phone_service,multiple_lines,online_security,churn,tenure_segment,age_group,charge_segment,value_score,risk_score,customer_segment
CUST_02183,41.0,Female,36.0,82.0062356666157,2952.224483998165,Two Year,Dsl,Yes,No,No,No,Long-term (>2yrs),31-45,High,0.4923019650147111,0.5,Critical
CUST_02184,77.0,Male,8.0,80.04928318136012,640.394265450881,Two Year,Dsl,Yes,No Phone Service,No,No,Short-term (<1yr),60+,High,0.4369686503618232,0.7333333333333334,Critical
CUST_02185,32.0,Male,35.0,66.62465281098655,2331.862848384529,Month-To-Month,Fiber Optic,No,No,No,No,Long-term (>2yrs),31-45,Medium,0.447725273420381,0.5,Critical
CUST_02186,55.0,Male,28.0,84.81111725160284,2374.7112830448796,Month-To-Month,No,Yes,No,No,No,Long-term (>2yrs),46-60,High,0.48585186637496885,0.5,Critical
CUST_02187,25.0,Male,14.0,75.88132525756427,1062.3385536058997,Month-To-Month,Dsl,Yes,Yes,No,No,Medium-term (1-2yrs),18-30,High,0.4360628957469653,0.6,Critical
CUST_02188,76.0,Female,18.0,35.3224976544664,635.8049577803953,Month-To-Month,Fiber Optic,No,Yes,No,No,Medium-term (1-2yrs),60+,Low,0.33034624486740005,0.6,Critical
CUST_02189,22.0,Female,26.0,35.46314420831247,922.0417494161243,One Year,Fiber Optic,Yes,No,No,Yes,Long-term (>2yrs),18-30,Low,0.3449914521360842,0.5,Critical
CUST_02190,65.0,Female,21.0,71.17149518837947,1494.6013989559688,Two Year,Dsl,Yes,No,No,No,Medium-term (1-2yrs),60+,Medium,0.4354312705607594,0.6,Critical
CUST_02191,43.0,Female,31.0,90.71636953925592,2812.2074557169335,Two Year,Dsl,Yes,No,No,No,Long-term (>2yrs),31-45,High,0.507626791643462,0.5,Critical
CUST_02192,35.0,Female,6.0,73.92090912112674,443.5254547267605,Two Year,Dsl,Yes,Yes,No,No,Short-term (<1yr),31-45,High,0.4163546883281999,0.7333333333333334,Critical
CUST_02193,23.0,Male,24.0,76.76631395143217,1842.3915348343721,Two Year,No,Yes,Yes,No Internet Service,No,Medium-term (1-2yrs),18-30,High,0.4563425013282137,0.5,Critical
CUST_02194,54.0,Male,18.0,43.818212068397784,788.7278172311601,Month-To-Month,Fiber Optic,Yes,Yes,No,No,Medium-term (1-2yrs),46-60,Low,0.35398319526170685,0.6,Critical
CUST_02195,77.0,Female,19.0,66.34686039688779,1260.5903475408682,Two Year,Dsl,Yes,No Phone Service,Yes,No,Medium-term (1-2yrs),60+,Medium,0.4184445985843235,0.4,Critical
CUST_02196,65.0,Male,20.0,87.84213194597518,1756.8426389195038,Month-To-Month,No,Yes,Yes,No,No,Medium-term (1-2yrs),60+,High,0.48003091989696645,0.6,Critical
CUST_02197,30.0,Female,64.0,64.90378573253237,4730.638726837077,Two Year,No,Yes,No Phone Service,No,No,Long-term (>2yrs),31-45,Medium,0.49460782045918916,0.5,Critical
CUST_02198,45.0,Male,52.0,67.09284643697319,3488.828014722606,Month-To-Month,Dsl,Yes,Yes,No,No,Long-term (>2yrs),46-60,Medium,0.4793174235959468,0.5,Critical
CUST_02199,22.0,Female,30.0,76.88250848149684,2306.475254444905,Month-To-Month,Fiber Optic,Yes,No,No Internet Service,No,Long-term (>2yrs),18-30,High,0.46735620328871974,0.39999999999999997,Critical
CUST_02200,30.0,Female,38.0,69.5308251421956,2642.1713554034327,Month-To-Month,Dsl,Yes,Yes,Yes,No,Long-term (>2yrs),31-45,Medium,0.46115609709774924,0.3,Low Value Loyal
CUST_02201,34.0,Male,2.0,88.49076796519768,176.98153593039535,Month-To-Month,Dsl,No,No,No Internet Service,No,Short-term (<1yr),31-45,High,0.44976429880761093,0.6333333333333333,Critical
CUST_02202,67.0,Male,41.0,64.90378573253237,2850.1457893254033,One Year,Fiber Optic,Yes,No Phone Service,Yes,No,Long-term (>2yrs),60+,Medium,0.45362786500261904,0.3,Low Value Loyal
CUST_02203,57.0,Female,20.0,64.38504898038188,1287.7009796076377,Two Year,Fiber Optic,Yes,No Phone Service,Yes,No,Medium-term (1-2yrs),46-60,Medium,0.41476814393269124,0.4,Critical
CUST_02204,62.0,Male,12.0,44.05276007277579,528.6331208733095,Month-To-Month,Dsl,Yes,No,No,No,Short-term (<1yr),60+,Low,0.343945336353811,0.7333333333333334,Critical
CUST_02205,49.0,Male,5.0,89.28783687646904,446.4391843823452,Month-To-Month,Dsl,No,No,Yes,Yes,Short-term (<1yr),46-60,High,0.4573271318152622,0.5333333333333333,Critical
CUST_02206,79.0,Female,3.0,46.19161945892934,138.57485837678803,Month-To-Month,Fiber Optic,Yes,No Phone Service,No,No,Short-term (<1yr),60+,Low,0.33386047993741885,0.7333333333333334,Critical
CUST_02207,46.0,Male,2.0,69.74956724852771,139.49913449705542,Month-To-Month,Fiber Optic,Yes,Yes,No,No,Short-term (<1yr),46-60,Medium,0.39762214688413494,0.7333333333333334,Critical
CUST_02208,68.0,Female,6.0,81.01912128840111,486.1147277304067,Month-To-Month,Dsl,Yes,No,No,No,Short-term (<1yr),60+,High,0.4361034793905502,0.7333333333333334,Critical
CUST_02209,75.0,Male,1.0,100.78671657266567,100.78671657266567,Month-To-Month,Dsl,Yes,No,No,No,Short-term (<1yr),60+,High,0.48219260130268976,0.7333333333333334,Critical
CUST_02210,20.0,Male,40.0,69.53258840744815,2781.303536297926,Month-To-Month,Fiber Optic,Yes,Yes,No Internet Service,No,Long-term (>2yrs),18-30,Medium,0.46472447727792454,0.39999999999999997,Critical
CUST_02211,73.0,Female,9.0,92.82584425751286,835.4325983176157,Two Year,Fiber Optic,Yes,Yes,No,No,Short-term (<1yr),60+,High,0.4742975970841503,0.7333333333333334,Critical
CUST_02212,57.0,Male,14.0,65.54772776144303,917.6681886602024,Two Year,Dsl,Yes,Yes,No,Yes,Medium-term (1-2yrs),46-60,Medium,0.4073125494535425,0.6,Critical
CUST_02213,51.0,Male,52.0,53.79146355566905,2797.1561048947906,Month-To-Month,Dsl,Yes,No,No Internet Service,Yes,Long-term (>2yrs),46-60,Low,0.4423100441075893,0.39999999999999997,Critical
CUST_02214,57.0,Male,4.0,120.32843279031098,481.31373116124394,Two Year,No,Yes,No,Yes,No,Short-term (<1yr),46-60,High,0.54190717540618,0.5333333333333333,Critical
CUST_02215,44.0,Male,55.0,40.63826847776152,2235.1047662768838,Month-To-Month,Dsl,Yes,Yes,No,No,Long-term (>2yrs),31-45,Low,0.41106016733782724,0.5,Critical
CUST_02216,30.0,Male,31.0,123.42648745831204,3826.2211112076734,One Year,Dsl,Yes,No,No,No,Long-term (>2yrs),31-45,High,0.5986335506956266,0.5,Critical
CUST_02217,62.0,Male,13.0,97.56733840559318,1268.3753992727113,One Year,Fiber Optic,Yes,Yes,No,Yes,Medium-term (1-2yrs),60+,High,0.4946164278496469,0.6,Critical
CUST_02218,50.0,Male,4.0,53.50395118202473,214.0158047280989,Month-To-Month,Dsl,Yes,Yes,Yes,No,Short-term (<1yr),46-60,Low,0.35598673600084896,0.5333333333333333,Critical
CUST_02219,23.0,Male,3.0,77.99696106110758,233.99088318332275,Month-To-Month,Fiber Optic,No,No Phone Service,No,No,Short-term (<1yr),18-30,High,0.42234995181654517,0.7333333333333334,Critical
CUST_02220,41.0,Female,13.0,37.044915827017775,481.5839057512311,Two Year,Fiber Optic,Yes,Yes,No,No,Medium-term (1-2yrs),31-45,Low,0.32622970596464573,0.6,Critical
CUST_02221,36.0,Female,5.0,76.86064604057167,384.30323020285834,Month-To-Month,Dsl,Yes,No,No,No,Short-term (<1yr),31-45,High,0.4227519473143555,0.7333333333333334,Critical
CUST_02222,33.0,Male,10.0,71.44199015661303,714.4199015661303,Month-To-Month,Dsl,Yes,No,No,No,Short-term (<1yr),31-45,Medium,0.4165847380620597,0.7333333333333334,Critical
CUST_02223,57.0,Female,2.0,82.32948343710036,164.65896687420073,Two Year,Dsl,Yes,No,No,No,Short-term (<1yr),46-60,High,0.43262224698474905,0.7333333333333334,Critical
CUST_02224,45.0,Female,28.0,64.90378573253237,1593.7723145583934,Month-To-Month,Fiber Optic,No,Yes,Yes,Yes,Long-term (>2yrs),46-60,Medium,0.43046528148368807,0.3,Low Value Loyal
CUST_02225,50.0,Female,5.0,68.18049082777995,340.90245413889977,Month-To-Month,Fiber Optic,No,No,Yes,Yes,Short-term (<1yr),46-60,Medium,0.39860184195733017,0.5333333333333333,Critical
CUST_02226,76.0,Female,43.0,74.52549344755862,3204.5962182450207,Two Year,Fiber Optic,Yes,Yes,No,Yes,Long-term (>2yrs),60+,High,0.48396105137524553,0.5,Critical
CUST_02227,76.0,Male,8.0,55.23073821866096,441.8459057492877,Two Year,Fiber Optic,Yes,No,Yes,Yes,Short-term (<1yr),60+,Low,0.36791798698497746,0.5333333333333333,Critical
CUST_02228,65.0,Female,48.0,93.12190704003777,4469.851537921813,Two Year,Dsl,Yes,Yes,No,No,Long-term (>2yrs),60+,High,0.5446090595694735,0.5,Critical
CUST_02229,58.0,Male,7.0,67.60277055918516,473.2193939142961,One Year,No,Yes,Yes,No Internet Service,No,Short-term (<1yr),46-60,Medium,0.4005579711982076,0.6333333333333333,Critical
CUST_02230,30.0,Male,39.0,71.88747944224855,2803.6116982476933,Month-To-Month,Fiber Optic,No,Yes,No,No,Long-term (>2yrs),31-45,Medium,0.46949456608272516,0.5,Critical
CUST_02231,60.0,Female,13.0,48.344442444612994,628.4777517799689,One Year,Fiber Optic,Yes,No,No,Yes,Medium-term (1-2yrs),60+,Low,0.3576674800147333,0.6,Critical
CUST_02232,62.0,Male,27.0,31.97317009156003,863.2755924721208,One Year,Dsl,Yes,No,Yes,Yes,Long-term (>2yrs),60+,Low,0.33706331196628936,0.3,Low Value Loyal
CUST_02233,42.0,Male,2.0,38.073183964086105,76.14636792817221,One Year,Dsl,Yes,No Phone Service,Yes,No,Short-term (<1yr),31-45,Low,0.30949146547403333,0.5333333333333333,Critical
CUST_02234,70.0,Female,21.0,76.9262897645674,1615.4520850559154,Two Year,No,No,Yes,No,No,Medium-term (1-2yrs),60+,High,0.4514423777260053,0.6,Critical
CUST_02235,59.0,Female,5.0,49.194184051406666,245.97092025703333,Two Year,Fiber Optic,Yes,Yes,No,No,Short-term (<1yr),46-60,Low,0.34577775094171015,0.7333333333333334,Critical
CUST_02236,53.0,Female,20.0,79.57755419418932,1591.5510838837863,One Year,Fiber Optic,Yes,No,No,Yes,Medium-term (1-2yrs),46-60,High,0.45703704265122036,0.6,Critical
CUST_02237,44.0,Female,5.0,98.09483092237097,490.4741546118549,Month-To-Month,Dsl,Yes,No Phone Service,No,No,Short-term (<1yr),31-45,High,0.48183013076783743,0.7333333333333334,Critical
CUST_02238,55.0,Male,18.0,80.41953039196935,1447.5515470554483,Month-To-Month,Dsl,Yes,Yes,No,No,Medium-term (1-2yrs),46-60,High,0.4558161316610071,0.6,Critical
CUST_02239,77.0,Male,4.0,73.52621286786874,294.10485147147494,Month-To-Month,No,Yes,Yes,No Internet Service,No,Short-term (<1yr),60+,High,0.41169308195264526,0.6333333333333333,Critical
CUST_02240,24.0,Female,8.0,78.11364550948882,624.9091640759106,Month-To-Month,No,Yes,Yes,No,No,Short-term (<1yr),18-30,High,0.4315832796440473,0.7333333333333334,Critical
CUST_02241,22.0,Male,28.0,87.08047234932918,2438.253225781217,Month-To-Month,Fiber Optic,Yes,Yes,No Internet Service,Yes,Long-term (>2yrs),18-30,High,0.49216571254005,0.39999999999999997,Critical
CUST_02242,60.0,Female,113.0,71.23438312245472,8049.485292837383,One Year,Fiber Optic,Yes,Yes,Yes,No,Long-term (>2yrs),60+,Medium,0.5995260604833899,0.3,Low Value Loyal
CUST_02243,62.0,Male,18.0,78.27389916839755,1408.9301850311558,One Year,No,Yes,Yes,No Internet Service,No,Medium-term (1-2yrs),60+,High,0.4498465125889633,0.5,Critical
CUST_02244,75.0,Male,35.0,53.691687753587004,1879.2090713755451,One Year,No,Yes,No,No,Yes,Long-term (>2yrs),60+,Low,0.4117429135364644,0.5,Critical
CUST_02245,74.0,Male,24.0,45.47575412063688,1091.418098895285,Month-To-Month,Fiber Optic,Yes,Yes,No Internet Service,Yes,Medium-term (1-2yrs),60+,Low,0.3692852658215954,0.5,Critical
CUST_02246,68.0,Female,21.0,54.884135435947115,1152.5668441548894,Month-To-Month,No,Yes,No,No,No,Medium-term (1-2yrs),60+,Low,0.3901162451532232,0.6,Critical
CUST_02247,48.0,Male,3.0,58.47285221368763,175.41855664106288,Month-To-Month,Fiber Optic,Yes,No,Yes,No,Short-term (<1yr),46-60,Medium,0.3680295768798884,0.5333333333333333,Critical
CUST_02248,40.0,Male,5.0,57.65669818014954,288.2834909007477,One Year,Fiber Optic,Yes,No,No,No,Short-term (<1yr),31-45,Medium,0.36932233082356297,0.7333333333333334,Critical
CUST_02249,59.0,Male,65.0,87.93285055048787,5715.635285781712,One Year,Fiber Optic,Yes,No,Yes,No,Long-term (>2yrs),46-60,High,0.5604614927731684,0.3,Low Value Loyal
CUST_02250,27.0,Male,16.0,10.684725178349211,320.0,One Year,Fiber Optic,Yes,Yes,Yes,No,Medium-term (1-2yrs),18-30,Low,0.25823505601230085,0.4,Critical
CUST_02251,49.0,Male,29.0,60.725355029568746,1761.0352958574936,Month-To-Month,Fiber Optic,Yes,Yes,No Internet Service,No,Long-term (>2yrs),46-60,Medium,0.42062170331962373,0.39999999999999997,Critical
CUST_02252,60.0,Male,23.0,79.86560993599252,1836.909028527828,Month-To-Month,Dsl,Yes,No,No Internet Service,No,Medium-term (1-2yrs),60+,High,0.4631836888085888,0.5,Critical
CUST_02253,70.0,Male,15.0,79.13526259795968,1187.0289389693953,Two Year,Dsl,No,No,No Internet Service,Yes,Medium-term (1-2yrs),60+,High,0.44689780395775225,0.5,Critical
CUST_02254,47.0,Male,15.0,48.6213454867067,729.3201823006005,Month-To-Month,Dsl,Yes,No,Yes,Yes,Medium-term (1-2yrs),46-60,Low,0.3620013597091143,0.4,Critical
CUST_02255,56.0,Male,25.0,64.90378573253237,2494.3589084810314,One Year,Fiber Optic,Yes,Yes,No,Yes,Long-term (>2yrs),46-60,Medium,0.4251200699023963,0.5,Critical
CUST_02256,48.0,Female,5.0,37.32494457589155,186.62472287945775,Month-To-Month,Dsl,No,Yes,No,No,Short-term (<1yr),46-60,Low,0.3127549101267171,0.7333333333333334,Critical
CUST_02257,35.0,Female,15.0,58.00065731790884,870.0098597686326,Month-To-Month,Fiber Optic,Yes,Yes,Yes,No,Medium-term (1-2yrs),31-45,Medium,0.38809667290882777,0.4,Critical
CUST_02258,53.0,Male,18.0,58.80343032627136,1058.4617458728844,Month-To-Month,Fiber Optic,Yes,Yes,No,No,Medium-term (1-2yrs),46-60,Medium,0.3956753759720646,0.6,Critical
CUST_02259,19.0,Male,127.0,58.60299669274728,7442.580579978905,Two Year,No,Yes,No,Yes,Yes,Long-term (>2yrs),18-30,Medium,0.5893270795379311,0.3,Low Value Loyal
CUST_02260,31.0,Male,13.0,92.19400846355737,1198.5221100262459,Month-To-Month,Fiber Optic,No,Yes,No,Yes,Medium-term (1-2yrs),31-45,High,0.4796666393911421,0.6,Critical
CUST_02261,30.0,Female,32.0,65.31926046064032,2090.2163347404903,Two Year,Fiber Optic,Yes,Yes,No,Yes,Long-term (>2yrs),31-45,Medium,0.43874817254445336,0.5,Critical
CUST_02262,46.0,Male,5.0,71.39550950116092,356.9775475058046,Two Year,Fiber Optic,Yes,Yes,Yes,No,Short-term (<1yr),46-60,Medium,0.40754673266303243,0.5333333333333333,Critical
CUST_02263,29.0,Male,3.0,82.58634582977527,247.7590374893258,One Year,No,Yes,No,No,No,Short-term (<1yr),18-30,High,0.4351186319806877,0.7333333333333334,Critical
CUST_02264,56.0,Female,62.0,52.208365317615026,3236.9186496921316,Month-To-Month,Dsl,Yes,No Phone Service,No,No,Long-term (>2yrs),46-60,Low,0.4557228877502523,0.5,Critical
CUST_02265,19.0,Male,40.0,61.90540075590698,2476.216030236279,Two Year,Dsl,Yes,No,No,Yes,Long-term (>2yrs),18-30,Medium,0.4435039598047952,0.5,Critical
CUST_02266,49.0,Female,12.0,98.52135852939801,1182.2563023527762,One Year,Fiber Optic,Yes,No Phone Service,No,Yes,Short-term (<1yr),46-60,High,0.49548898495567345,0.7333333333333334,Critical
CUST_02267,30.0,Female,22.0,72.56485861556163,1596.4268895423559,Month-To-Month,Dsl,Yes,No,Yes,No,Medium-term (1-2yrs),31-45,Medium,0.4410896519782909,0.4,Critical
CUST_02268,63.0,Female,5.0,43.10045999203167,215.50229996015838,One Year,No,Yes,No,Yes,No,Short-term (<1yr),60+,Low,0.3288236672366545,0.5333333333333333,Critical
CUST_02269,44.0,Male,37.0,47.87282697823335,1771.2945981946339,Month-To-Month,Dsl,Yes,Yes,No,No,Long-term (>2yrs),31-45,Low,0.3991170344691643,0.5,Critical
CUST_02270,106.0,Female,3.0,82.83865736055166,248.51597208165498,Month-To-Month,Fiber Optic,Yes,Yes,No Internet Service,No,Short-term (<1yr),,High,0.4358206182818154,0.6333333333333333,Critical
CUST_02271,58.0,Female,43.0,42.41051695332076,1823.6522289927925,Two Year,Dsl,Yes,No,No,Yes,Long-term (>2yrs),46-60,Low,0.3946101069668687,0.5,Critical
CUST_02272,34.0,Male,24.0,55.540198189414156,1332.9647565459397,One Year,Dsl,Yes,Yes,No,No,Medium-term (1-2yrs),31-45,Low,0.39728676794481455,0.6,Critical
CUST_02273,57.0,Male,10.0,69.06604393484605,690.6604393484605,One Year,Fiber Optic,Yes,No,Yes,Yes,Short-term (<1yr),46-60,Medium,0.40997433189170224,0.5333333333333333,Critical
CUST_02274,48.0,Male,60.0,65.2724301320541,3916.345807923246,Month-To-Month,Fiber Optic,Yes,Yes,No,No,Long-term (>2yrs),46-60,Medium,0.4885065216718903,0.5,Critical
CUST_02275,51.0,Female,129.0,94.66435186205854,12211.701390205551,Two Year,Dsl,No,Yes,No,No,Long-term (>2yrs),46-60,High,0.6932211937938075,0.5,Critical
CUST_02276,77.0,Female,9.0,15.987651886117945,180.0,One Year,Dsl,Yes,No,No Internet Service,No,Short-term (<1yr),60+,Low,0.2605168067962139,0.6333333333333333,Critical
CUST_02277,41.0,Female,50.0,74.63894345063605,3731.9471725318026,Month-To-Month,No,Yes,Yes,No Internet Service,No,Long-term (>2yrs),31-45,High,0.4967488546504013,0.39999999999999997,Critical
CUST_02278,62.0,Female,42.0,59.34834241926426,2492.630381609099,One Year,Dsl,No,No,No,No,Long-term (>2yrs),60+,Medium,0.4399531341919063,0.5,Critical
CUST_02279,52.0,Male,42.0,91.34016416808879,3836.2868950597294,Month-To-Month,Fiber Optic,Yes,No,No,No,Long-term (>2yrs),46-60,High,0.5289614349488694,0.5,Critical
CUST_02280,65.0,Male,95.0,60.28745756939884,5727.30846909289,Month-To-Month,Dsl,Yes,No,Yes,No,Long-term (>2yrs),60+,Medium,0.5369980308386069,0.3,Low Value Loyal
CUST_02281,23.0,Female,21.0,60.86701475813288,1278.2073099207905,Two Year,Dsl,Yes,No,No,No,Medium-term (1-2yrs),18-30,Medium,0.4067619343635068,0.6,Critical
CUST_02282,36.0,Female,34.0,64.9184682743027,2207.227921326292,Two Year,Fiber Optic,Yes,No Phone Service,Yes,No,Long-term (>2yrs),31-45,Medium,0.441196554714268,0.3,Low Value Loyal
CUST_02283,47.0,Male,53.0,51.77718695087718,2744.1909083964906,Month-To-Month,Fiber Optic,Yes,No,No,No,Long-term (>2yrs),46-60,Low,0.43848761973610517,0.5,Critical
CUST_02284,24.0,Female,20.0,53.18174655982105,1063.634931196421,One Year,No,Yes,No,Yes,No,Medium-term (1-2yrs),18-30,Low,0.38359808681154184,0.4,Critical
CUST_02285,27.0,Female,20.0,62.020886012446084,1240.4177202489218,Two Year,Dsl,Yes,No Phone Service,Yes,Yes,Medium-term (1-2yrs),18-30,Medium,0.4081905213721306,0.4,Critical
CUST_02286,58.0,Female,12.0,97.89944862890837,1174.7933835469005,One Year,No,Yes,Yes,No,No,Short-term (<1yr),46-60,High,0.4937586945114117,0.7333333333333334,Critical
CUST_02287,49.0,Female,46.0,55.1730029857815,2537.958137345949,Month-To-Month,Fiber Optic,Yes,Yes,No,No,Long-term (>2yrs),46-60,Low,0.4354633682023051,0.5,Critical
CUST_02288,51.0,Female,35.0,51.25005249191888,1793.7518372171608,Month-To-Month,Fiber Optic,Yes,Yes,No,No,Long-term (>2yrs),46-60,Low,0.404949745975841,0.5,Critical
CUST_02289,100.0,Male,18.0,56.99703787218155,1025.9466816992679,Month-To-Month,Dsl,Yes,No,No,Yes,Medium-term (1-2yrs),,Low,0.39064959394248566,0.6,Critical
CUST_02290,77.0,Female,17.0,65.06792071784942,1106.15465220344,Two Year,No,Yes,No Phone Service,No,No,Medium-term (1-2yrs),60+,Medium,0.41132283206527476,0.6,Critical
CUST_02291,32.0,Male,3.0,100.84889148527986,302.5466744558396,One Year,Dsl,No,No Phone Service,No,No,Short-term (<1yr),31-45,High,0.48592906000367597,0.7333333333333334,Critical
CUST_02292,47.0,Female,1.0,49.72429452468913,49.72429452468913,Month-To-Month,No,Yes,No,No,No,Short-term (<1yr),46-60,Low,0.34012568636708534,0.7333333333333334,Critical
CUST_02293,54.0,Male,23.0,114.98185898615773,2644.582756681628,Two Year,Dsl,No,Yes,No,No,Medium-term (1-2yrs),46-60,High,0.5608848351032154,0.6,Critical
CUST_02294,46.0,Female,17.0,74.04598704935373,1258.7817798390133,Two Year,No,Yes,No Phone Service,No,Yes,Medium-term (1-2yrs),46-60,High,0.4363017918295733,0.6,Critical
CUST_02295,39.0,Male,48.0,44.99347728869765,2159.686909857487,Month-To-Month,Fiber Optic,No,No Phone Service,Yes,No,Long-term (>2yrs),31-45,Low,0.41070515800672336,0.3,Low Value Loyal
CUST_02296,21.0,Male,24.0,54.054897833225546,1297.3175479974132,One Year,No,Yes,Yes,No,Yes,Medium-term (1-2yrs),18-30,Low,0.39315433491689805,0.6,Critical
CUST_02297,37.0,Male,83.0,26.271004896196096,2180.493406384276,One Year,Fiber Optic,Yes,No Phone Service,Yes,No,Long-term (>2yrs),31-45,Low,0.42097591419151215,0.3,Low Value Loyal
CUST_02298,49.0,Female,7.0,67.13363810356573,469.9354667249601,One Year,Dsl,Yes,No,No,No,Short-term (<1yr),46-60,Medium,0.3992527412856234,0.7333333333333334,Critical
CUST_02299,53.0,Male,139.0,86.03070531378118,11958.268038615584,One Year,Dsl,No,Yes,No,No,Long-term (>2yrs),46-60,High,0.687017857732015,0.5,Critical
CUST_02300,67.0,Male,11.0,65.62177960595326,721.8395756654859,One Year,Dsl,Yes,No Phone Service,No,Yes,Short-term (<1yr),60+,Medium,0.40217336642853374,0.7333333333333334,Critical
CUST_02301,21.0,Female,31.0,81.05614797135092,2512.7405871118785,Two Year,Fiber Optic,Yes,Yes,Yes,Yes,Long-term (>2yrs),18-30,High,0.4807499256292101,0.3,Low Value Loyal
CUST_02302,44.0,Female,21.0,73.56974562380465,1544.9646580998976,One Year,Fiber Optic,Yes,Yes,No,No,Medium-term (1-2yrs),31-45,High,0.442103731970516,0.6,Critical
CUST_02303,34.0,Female,14.0,89.20268977012884,1248.8376567818038,Month-To-Month,Dsl,Yes,No Phone Service,No Internet Service,No,Medium-term (1-2yrs),31-45,High,0.47312586853847405,0.5,Critical
CUST_02304,29.0,Male,5.0,45.40524265766708,227.0262132883354,Month-To-Month,Dsl,Yes,Yes,No,Yes,Short-term (<1yr),18-30,Low,0.33523608070572647,0.7333333333333334,Critical
CUST_02305,39.0,Female,5.0,82.65764430817597,413.2882215408799,Month-To-Month,Fiber Optic,Yes,No,No,Yes,Short-term (<1yr),31-45,High,0.4388804744529976,0.7333333333333334,Critical
CUST_02306,34.0,Female,38.0,102.73551884776839,3903.949716215199,Month-To-Month,Dsl,Yes,No Phone Service,No,No,Long-term (>2yrs),31-45,High,0.5535388750180799,0.5,Critical
CUST_02307,27.0,Female,15.0,116.305982313283,1744.589734699245,Month-To-Month,Dsl,Yes,No Phone Service,No,No,Medium-term (1-2yrs),18-30,High,0.550314940554415,0.6,Critical
CUST_02308,71.0,Female,98.0,93.40652351816607,9153.839304780275,Two Year,Dsl,Yes,Yes,No,Yes,Long-term (>2yrs),60+,High,0.6344877850440109,0.5,Critical
CUST_02309,18.0,Female,12.0,68.42942820131577,821.1531384157893,Two Year,No,Yes,No,No,No,Short-term (<1yr),18-30,Medium,0.4117666009655233,0.7333333333333334,Critical
CUST_02310,39.0,Female,124.0,45.69453562356328,5666.122417321847,Two Year,Dsl,Yes,Yes,Yes,No,Long-term (>2yrs),31-45,Low,0.5480676835698846,0.3,Low Value Loyal
CUST_02311,43.0,Male,7.0,48.667540422920965,340.67278296044674,Two Year,No,Yes,Yes,No,No,Short-term (<1yr),31-45,Low,0.3478759866553036,0.7333333333333334,Critical
CUST_02312,73.0,Male,4.0,61.53650015423089,246.14600061692357,Month-To-Month,Dsl,No,No Phone Service,No,Yes,Short-term (<1yr),60+,Medium,0.3783350580306636,0.7333333333333334,Critical
CUST_02313,76.0,Male,12.0,102.19844775040633,1226.381373004876,Month-To-Month,Dsl,Yes,No,Yes,Yes,Short-term (<1yr),60+,High,0.5057194577891162,0.5333333333333333,Critical
CUST_02314,35.0,Male,66.0,54.39260585091837,3589.9119861606127,Month-To-Month,No,Yes,Yes,No,No,Long-term (>2yrs),31-45,Low,0.4689268752085133,0.5,Critical
CUST_02315,67.0,Female,23.0,68.59194461652739,1577.6147261801298,Month-To-Month,Dsl,Yes,No,No Internet Service,No,Medium-term (1-2yrs),60+,Medium,0.43181786659106636,0.5,Critical
CUST_02316,31.0,Female,5.0,83.81527554025747,419.07637770128736,Two Year,No,Yes,Yes,No,No,Short-term (<1yr),31-45,High,0.4421012597424302,0.7333333333333334,Critical
CUST_02317,64.0,Female,7.0,-0.7133240816663857,140.0,One Year,Fiber Optic,Yes,No Phone Service,No,Yes,Short-term (<1yr),60+,Low,0.2104875355076397,0.7333333333333334,Critical
CUST_02318,46.0,Male,12.0,43.731749580965676,524.7809949715881,Month-To-Month,Fiber Optic,Yes,No,No,No,Short-term (<1yr),46-60,Low,0.3430522143982842,0.7333333333333334,Critical
CUST_02319,29.0,Female,27.0,104.06342404826991,2809.7124493032875,Month-To-Month,No,Yes,Yes,No Internet Service,No,Long-term (>2yrs),18-30,High,0.537634290893441,0.39999999999999997,Critical
CUST_02320,53.0,Male,13.0,85.858048968914,1116.154636595882,One Year,Dsl,Yes,Yes,No,No,Medium-term (1-2yrs),46-60,High,0.4620386033039546,0.6,Critical
CUST_02321,76.0,Male,42.0,85.99289080398098,3611.7014137672013,Month-To-Month,No,No,No Phone Service,No,No,Long-term (>2yrs),60+,High,0.5140841416343773,0.5,Critical
CUST_02322,52.0,Male,29.0,46.21011111451801,1340.0932223210223,Month-To-Month,Fiber Optic,Yes,No Phone Service,No Internet Service,Yes,Long-term (>2yrs),46-60,Low,0.38023709483764556,0.39999999999999997,Critical
CUST_02323,69.0,Female,63.0,94.03003171940213,5923.891998322334,One Year,Fiber Optic,Yes,No Phone Service,No,No,Long-term (>2yrs),60+,High,0.5738617205315601,0.5,Critical
CUST_02324,78.0,Male,21.0,48.6611698140119,1021.8845660942499,Two Year,Fiber Optic,Yes,No,No,No,Medium-term (1-2yrs),60+,Low,0.3728025829296019,0.6,Critical
CUST_02325,29.0,Female,13.0,64.90378573253237,868.8024428048702,Two Year,Fiber Optic,Yes,No Phone Service,No,No,Medium-term (1-2yrs),18-30,Medium,0.40373922357722924,0.6,Critical
CUST_02326,100.0,Male,168.0,78.8938486737683,13254.166577193075,One Year,Dsl,Yes,No,Yes,No,Long-term (>2yrs),,High,0.7188319278464199,0.3,Champions
